respondent_id,survey_year,enterprise_ai_priority,genai_no_use,genai_free_personal,genai_paid_personal,genai_paid_by_company,genai_copilot,genai_question_available,genai_eligible
year_3_001137,year_3,NOT_PRIORITY,,,,,,True,False
year_3_001138,year_3,NOT_ASKED,,,,,,True,False
year_3_001139,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001140,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001141,year_3,NOT_PRIORITY,,,,,,True,False
year_3_001142,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001143,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001144,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001145,year_3,NOT_ASKED,,,,,,True,False
year_3_001146,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001147,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001148,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001149,year_3,NOT_ASKED,,,,,,True,False
year_3_001150,year_3,NOT_ASKED,,,,,,True,False
year_3_001151,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001152,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001153,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001154,year_3,NOT_ASKED,False,False,False,False,True,True,True
year_3_001155,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001156,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001157,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001158,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001159,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001160,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001161,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001162,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001163,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001164,year_3,NOT_ASKED,,,,,,True,False
year_3_001165,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001166,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001167,year_3,NOT_ASKED,False,True,False,True,False,True,True
year_3_001168,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001169,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001170,year_3,NOT_ASKED,False,False,False,False,True,True,True
year_3_001171,year_3,NOT_ASKED,,,,,,True,False
year_3_001172,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001173,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001174,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001175,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001176,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001177,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001178,year_3,NOT_ASKED,False,True,True,False,False,True,True
year_3_001179,year_3,NOT_ASKED,True,False,False,False,False,True,True
year_3_001180,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001181,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001182,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001183,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001184,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001185,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001186,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001187,year_3,NOT_ASKED,False,True,False,False,True,True,True
year_3_001188,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001189,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001190,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001191,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001192,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001193,year_3,NOT_ASKED,,,,,,True,False
year_3_001194,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001195,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001196,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001197,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001198,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001199,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001200,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001201,year_3,NOT_ASKED,False,True,False,False,True,True,True
year_3_001202,year_3,NOT_PRIORITY,,,,,,True,False
year_3_001203,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001204,year_3,NOT_ASKED,,,,,,True,False
year_3_001205,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001206,year_3,NOT_ASKED,,,,,,True,False
year_3_001207,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001208,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001209,year_3,NOT_ASKED,False,False,False,False,True,True,True
year_3_001210,year_3,NOT_ASKED,False,False,False,False,True,True,True
year_3_001211,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001212,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001213,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001214,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001215,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001216,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001217,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001218,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001219,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001220,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001221,year_3,NOT_ASKED,False,True,False,False,True,True,True
year_3_001222,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001223,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001224,year_3,NOT_ASKED,False,True,False,True,False,True,True
year_3_001225,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001226,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001227,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001228,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001229,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001230,year_3,NOT_ASKED,,,,,,True,False
year_3_001231,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001232,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001233,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001234,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001235,year_3,NOT_ASKED,False,True,False,False,True,True,True
year_3_001236,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001237,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001238,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001239,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001240,year_3,NOT_ASKED,False,False,False,False,True,True,True
year_3_001241,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001242,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001243,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001244,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001245,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001246,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001247,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001248,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001249,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001250,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001251,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001252,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001253,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001254,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001255,year_3,NOT_ASKED,,,,,,True,False
year_3_001256,year_3,NOT_ASKED,,,,,,True,False
year_3_001257,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001258,year_3,NOT_ASKED,False,False,False,False,True,True,True
year_3_001259,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001260,year_3,NOT_PRIORITY,,,,,,True,False
year_3_001261,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001262,year_3,NOT_PRIORITY,,,,,,True,False
year_3_001263,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001264,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001265,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001266,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001267,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001268,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001269,year_3,NOT_ASKED,,,,,,True,False
year_3_001270,year_3,NOT_ASKED,,,,,,True,False
year_3_001271,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001272,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001273,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001274,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001275,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001276,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001277,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001278,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001279,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001280,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001281,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001282,year_3,NOT_PRIORITY,,,,,,True,False
year_3_001283,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001284,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001285,year_3,NOT_ASKED,False,False,False,False,True,True,True
year_3_001286,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001287,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001288,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001289,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001290,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001291,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001292,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001293,year_3,NOT_ASKED,False,True,False,False,True,True,True
year_3_001294,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001295,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001296,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001297,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001298,year_3,NOT_ASKED,,,,,,True,False
year_3_001299,year_3,NOT_ASKED,False,True,True,False,False,True,True
year_3_001300,year_3,NOT_ASKED,,,,,,True,False
year_3_001301,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001302,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001303,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001304,year_3,NOT_PRIORITY,,,,,,True,False
year_3_001305,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001306,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001307,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001308,year_3,NOT_ASKED,False,True,False,False,True,True,True
year_3_001309,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001310,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001311,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001312,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001313,year_3,NOT_PRIORITY,,,,,,True,False
year_3_001314,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001315,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001316,year_3,NOT_ASKED,,,,,,True,False
year_3_001317,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001318,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001319,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001320,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001321,year_3,NOT_ASKED,,,,,,True,False
year_3_001322,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001323,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001324,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001325,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001326,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001327,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001328,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001329,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001330,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001331,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001332,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001333,year_3,NOT_ASKED,False,False,False,False,True,True,True
year_3_001334,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001335,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001336,year_3,NOT_ASKED,False,False,False,False,True,True,True
year_3_001337,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001338,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001339,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001340,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001341,year_3,NOT_ASKED,False,True,False,False,True,True,True
year_3_001342,year_3,NOT_ASKED,,,,,,True,False
year_3_001343,year_3,NOT_ASKED,True,False,True,False,False,True,True
year_3_001344,year_3,NOT_PRIORITY,,,,,,True,False
year_3_001345,year_3,NOT_ASKED,False,False,False,False,True,True,True
year_3_001346,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001347,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001348,year_3,NOT_PRIORITY,,,,,,True,False
year_3_001349,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001350,year_3,NOT_ASKED,,,,,,True,False
year_3_001351,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001352,year_3,NOT_PRIORITY,,,,,,True,False
year_3_001353,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001354,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001355,year_3,NOT_ASKED,,,,,,True,False
year_3_001356,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001357,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001358,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001359,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001360,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001361,year_3,NOT_ASKED,,,,,,True,False
year_3_001362,year_3,NOT_ASKED,,,,,,True,False
year_3_001363,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001364,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001365,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001366,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001367,year_3,NOT_ASKED,,,,,,True,False
year_3_001368,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001369,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001370,year_3,NOT_ASKED,True,False,False,False,False,True,True
year_3_001371,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001372,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001373,year_3,NOT_PRIORITY,,,,,,True,False
year_3_001374,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001375,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001376,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001377,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001378,year_3,NOT_ASKED,,,,,,True,False
year_3_001379,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001380,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001381,year_3,NOT_ASKED,,,,,,True,False
year_3_001382,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001383,year_3,NOT_ASKED,,,,,,True,False
year_3_001384,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001385,year_3,NOT_ASKED,,,,,,True,False
year_3_001386,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001387,year_3,NOT_ASKED,,,,,,True,False
year_3_001388,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001389,year_3,NOT_ASKED,False,True,False,False,True,True,True
year_3_001390,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001391,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001392,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001393,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001394,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001395,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001396,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001397,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001398,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001399,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001400,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001401,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001402,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001403,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001404,year_3,NOT_ASKED,,,,,,True,False
year_3_001405,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001406,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001407,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001408,year_3,NOT_ASKED,,,,,,True,False
year_3_001409,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001410,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001411,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001412,year_3,NOT_ASKED,True,False,False,False,False,True,True
year_3_001413,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001414,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001415,year_3,NOT_ASKED,False,True,False,False,True,True,True
year_3_001416,year_3,NOT_ASKED,,,,,,True,False
year_3_001417,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001418,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001419,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001420,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001421,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001422,year_3,NOT_ASKED,,,,,,True,False
year_3_001423,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001424,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001425,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001426,year_3,NOT_ASKED,,,,,,True,False
year_3_001427,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001428,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001429,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001430,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001431,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001432,year_3,NOT_ASKED,,,,,,True,False
year_3_001433,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001434,year_3,NOT_ASKED,,,,,,True,False
year_3_001435,year_3,NOT_ASKED,False,False,False,False,True,True,True
year_3_001436,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001437,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001438,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001439,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001440,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001441,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001442,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001443,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001444,year_3,NOT_ASKED,False,True,False,True,False,True,True
year_3_001445,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001446,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001447,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001448,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001449,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001450,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001451,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001452,year_3,NOT_ASKED,,,,,,True,False
year_3_001453,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001454,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001455,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001456,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001457,year_3,NOT_ASKED,,,,,,True,False
year_3_001458,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001459,year_3,NOT_ASKED,False,True,False,False,True,True,True
year_3_001460,year_3,NOT_ASKED,,,,,,True,False
year_3_001461,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001462,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001463,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001464,year_3,NOT_ASKED,,,,,,True,False
year_3_001465,year_3,NOT_ASKED,,,,,,True,False
year_3_001466,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001467,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001468,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001469,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001470,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001471,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001472,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001473,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001474,year_3,NOT_ASKED,False,True,False,True,False,True,True
year_3_001475,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001476,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001477,year_3,NOT_ASKED,,,,,,True,False
year_3_001478,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001479,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001480,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001481,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001482,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001483,year_3,NOT_ASKED,,,,,,True,False
year_3_001484,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001485,year_3,NOT_ASKED,False,True,True,False,False,True,True
year_3_001486,year_3,NOT_ASKED,,,,,,True,False
year_3_001487,year_3,NOT_ASKED,,,,,,True,False
year_3_001488,year_3,NOT_ASKED,,,,,,True,False
year_3_001489,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001490,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001491,year_3,NOT_ASKED,,,,,,True,False
year_3_001492,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001493,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001494,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001495,year_3,NOT_ASKED,,,,,,True,False
year_3_001496,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001497,year_3,NOT_ASKED,,,,,,True,False
year_3_001498,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001499,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001500,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001501,year_3,NOT_ASKED,False,False,False,False,True,True,True
year_3_001502,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001503,year_3,NOT_ASKED,,,,,,True,False
year_3_001504,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001505,year_3,NOT_ASKED,False,False,False,False,True,True,True
year_3_001506,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001507,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001508,year_3,NOT_ASKED,False,True,False,False,True,True,True
year_3_001509,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001510,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001511,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001512,year_3,NOT_ASKED,,,,,,True,False
year_3_001513,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001514,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001515,year_3,NOT_ASKED,,,,,,True,False
year_3_001516,year_3,NOT_ASKED,,,,,,True,False
year_3_001517,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001518,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001519,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001520,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001521,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001522,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001523,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001524,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001525,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001526,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001527,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001528,year_3,NOT_ASKED,False,False,True,False,True,True,True
year_3_001529,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001530,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001531,year_3,NOT_ASKED,False,True,False,False,False,True,True
year_3_001532,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001533,year_3,NOT_ASKED,False,False,True,False,False,True,True
year_3_001534,year_3,TOP_PRIORITY_MAIN,,,,,,True,False
year_3_001535,year_3,SECONDARY_INITIATIVE,,,,,,True,False
year_3_001536,year_3,NOT_ASKED,False,False,False,True,False,True,True
year_3_001537,year_3,NOT_ASKED,False,False,False,True,True,True,True
year_3_001538,year_3,NOT_ASKED,,,,,,True,False
year_3_001539,year_3,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_3_001540,year_3,NOT_ASKED,,,,,,True,False
year_3_001541,year_3,NOT_ASKED,False,False,True,True,False,True,True
year_3_001542,year_3,NOT_ASKED,False,True,False,False,True,True,True
year_3_001543,year_3,NOT_ASKED,False,False,False,False,True,True,True
year_3_001544,year_3,NOT_PRIORITY,,,,,,True,False
year_3_001545,year_3,NOT_ASKED,False,True,False,False,False,True,True
